region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bretagne,2021/01/25,6.0,1.0,17.0,86.0,10.0,38.0
Bretagne,2021/01/26,5.0,-1.0,21.0,78.0,9.375,63.0
Bretagne,2021/01/27,11.0,7.0,17.0,98.0,4.625,100.0
Bretagne,2021/01/28,13.0,12.0,23.0,93.0,8.0,96.0
Bretagne,2021/01/29,12.0,8.0,28.0,93.0,8.75,73.0
Bretagne,2021/01/30,11.0,10.0,29.0,91.0,9.375,99.0
Bretagne,2021/01/31,9.0,7.0,17.0,95.0,8.75,100.0
Centre-Val de Loire,2021/01/01,4.0,0.0,7.0,86.0,10.0,43.0
Centre-Val de Loire,2021/01/02,3.0,0.0,11.0,81.0,10.0,33.0
Centre-Val de Loire,2021/01/03,3.0,1.0,9.0,96.0,6.25,89.0
Centre-Val de Loire,2021/01/04,1.0,-7.0,11.0,97.0,2.5,100.0
Centre-Val de Loire,2021/01/05,2.0,1.0,12.0,96.0,6.25,98.0
Centre-Val de Loire,2021/01/06,2.0,0.0,10.0,96.0,6.25,96.0
Centre-Val de Loire,2021/01/07,3.0,0.0,8.0,95.0,7.625,82.0
Centre-Val de Loire,2021/01/08,3.0,-1.0,4.0,89.0,9.625,57.0
Centre-Val de Loire,2021/01/09,3.0,-1.0,21.0,90.0,10.0,32.0
Centre-Val de Loire,2021/01/10,3.0,-1.0,20.0,82.0,10.0,7.0
Centre-Val de Loire,2021/01/11,4.0,-1.0,6.0,92.0,10.0,30.0
Centre-Val de Loire,2021/01/12,8.0,4.0,26.0,92.0,8.5,100.0
Centre-Val de Loire,2021/01/13,10.0,8.0,22.0,97.0,7.125,97.0
Centre-Val de Loire,2021/01/14,8.0,7.0,18.0,92.0,6.375,81.0
Centre-Val de Loire,2021/01/15,8.0,3.0,22.0,85.0,8.75,72.0
Centre-Val de Loire,2021/01/16,1.0,-1.0,14.0,90.0,9.375,71.0
Centre-Val de Loire,2021/01/17,6.0,4.0,10.0,94.0,7.5,66.0
Centre-Val de Loire,2021/01/18,5.0,1.0,12.0,94.0,10.0,37.0
Centre-Val de Loire,2021/01/19,6.0,2.0,21.0,86.0,10.0,55.0
Centre-Val de Loire,2021/01/20,10.0,6.0,26.0,69.0,10.0,70.0
Centre-Val de Loire,2021/01/21,11.0,7.0,30.0,81.0,7.875,85.0
Centre-Val de Loire,2021/01/22,7.0,5.0,16.0,95.0,8.0,95.0
Centre-Val de Loire,2021/01/23,4.0,2.0,17.0,93.0,8.875,59.0
Centre-Val de Loire,2021/01/24,4.0,0.0,20.0,92.0,9.25,48.0
Centre-Val de Loire,2021/01/25,5.0,1.0,21.0,85.0,10.0,57.0
Centre-Val de Loire,2021/01/26,4.0,-1.0,10.0,88.0,9.875,38.0
Centre-Val de Loire,2021/01/27,8.0,3.0,15.0,94.0,6.875,93.0
Centre-Val de Loire,2021/01/28,13.0,11.0,24.0,94.0,9.125,100.0
Centre-Val de Loire,2021/01/29,11.0,9.0,32.0,89.0,9.25,79.0
Centre-Val de Loire,2021/01/30,11.0,10.0,23.0,95.0,9.125,79.0
Centre-Val de Loire,2021/01/31,9.0,7.0,8.0,96.0,6.75,100.0
Corse,2021/01/01,8.0,6.0,14.0,93.0,7.125,96.0
Corse,2021/01/02,10.0,4.0,19.0,83.0,7.875,79.0
Corse,2021/01/03,9.0,4.0,8.0,84.0,9.875,73.0
Corse,2021/01/04,9.0,8.0,18.0,86.0,7.75,89.0
Corse,2021/01/05,8.0,7.0,9.0,85.0,8.375,86.0
Corse,2021/01/06,7.0,4.0,13.0,85.0,8.75,81.0
Corse,2021/01/07,8.0,4.0,10.0,75.0,10.0,55.0
Corse,2021/01/08,10.0,4.0,7.0,65.0,10.0,61.0
Corse,2021/01/09,7.0,5.0,13.0,82.0,7.875,88.0
Corse,2021/01/10,11.0,6.0,9.0,91.0,8.375,84.0
Corse,2021/01/11,7.0,4.0,8.0,87.0,7.75,80.0
Corse,2021/01/12,8.0,7.0,7.0,82.0,10.0,66.0
Corse,2021/01/13,10.0,3.0,11.0,76.0,10.0,13.0
Corse,2021/01/14,12.0,8.0,8.0,82.0,10.0,27.0
Corse,2021/01/15,11.0,9.0,8.0,77.0,9.375,70.0
Corse,2021/01/16,10.0,7.0,9.0,76.0,9.0,66.0
Corse,2021/01/17,9.0,3.0,9.0,76.0,9.375,56.0
Corse,2021/01/18,11.0,2.0,9.0,70.0,10.0,31.0
Corse,2021/01/19,10.0,5.0,9.0,74.0,10.0,17.0
Corse,2021/01/20,13.0,9.0,6.0,83.0,9.75,57.0
Corse,2021/01/21,14.0,9.0,11.0,76.0,8.75,72.0
Corse,2021/01/22,13.0,10.0,28.0,95.0,7.75,80.0
Corse,2021/01/23,10.0,8.0,50.0,77.0,9.5,78.0
Corse,2021/01/24,10.0,8.0,32.0,92.0,8.625,75.0
Corse,2021/01/25,10.0,9.0,36.0,85.0,9.5,56.0
Corse,2021/01/26,10.0,1.0,10.0,59.0,10.0,7.0
Corse,2021/01/27,9.0,4.0,10.0,63.0,10.0,8.0
Corse,2021/01/28,12.0,6.0,9.0,85.0,10.0,41.0
Corse,2021/01/29,14.0,12.0,14.0,96.0,6.875,70.0
Corse,2021/01/30,14.0,9.0,12.0,91.0,10.0,59.0
Corse,2021/01/31,11.0,10.0,42.0,87.0,7.625,87.0
Grand Est,2021/01/01,3.0,1.5,7.0,91.5,8.375,68.5
Grand Est,2021/01/02,2.0,-1.5,13.5,91.5,10.0,56.0
Grand Est,2021/01/03,1.0,-1.5,10.0,92.0,8.6875,84.5
Grand Est,2021/01/04,1.5,0.0,7.5,98.0,5.875,96.5
Grand Est,2021/01/05,2.5,0.0,13.0,94.0,8.1875,89.5
Grand Est,2021/01/06,1.5,0.5,9.0,97.0,3.625,100.0
Grand Est,2021/01/07,1.0,-1.5,10.0,95.0,6.125,91.5
Grand Est,2021/01/08,2.0,-1.0,11.5,91.5,7.625,88.5
Grand Est,2021/01/09,0.5,-2.5,15.0,92.0,9.0,71.5
Grand Est,2021/01/10,-0.5,-3.0,15.5,87.5,10.0,26.0
Grand Est,2021/01/11,0.5,-3.0,7.0,85.5,10.0,20.5
Grand Est,2021/01/12,3.5,1.5,26.0,94.5,7.5625,98.0
Grand Est,2021/01/13,4.0,-1.5,13.0,90.0,8.6875,74.5
Grand Est,2021/01/14,2.0,0.5,8.5,99.0,3.125,99.0
Grand Est,2021/01/15,-0.5,-3.0,14.0,92.5,7.0,54.0
Grand Est,2021/01/16,-3.5,-7.5,6.0,95.0,5.3125,56.0
Grand Est,2021/01/17,1.5,-2.0,13.5,100.0,5.9375,99.5
Grand Est,2021/01/18,1.5,-0.5,11.5,99.0,4.75,84.0
Grand Est,2021/01/19,2.5,0.0,22.5,88.5,8.375,79.0
Grand Est,2021/01/20,6.5,1.5,19.0,85.0,10.0,57.0
Grand Est,2021/01/21,8.0,4.5,33.0,87.5,8.625,81.0
Grand Est,2021/01/22,7.5,4.5,24.5,86.5,7.1875,93.5
Grand Est,2021/01/23,5.0,2.5,12.5,93.5,7.875,91.5
Grand Est,2021/01/24,2.5,0.5,17.5,85.5,7.5,63.0
Grand Est,2021/01/25,2.0,-0.5,16.0,96.5,3.5625,89.5
Grand Est,2021/01/26,2.5,-2.0,17.5,90.0,9.0,78.0
Grand Est,2021/01/27,1.5,0.0,17.5,91.0,8.375,93.5
Grand Est,2021/01/28,9.5,3.5,25.5,99.5,5.875,97.0
Grand Est,2021/01/29,9.5,8.0,25.0,94.0,7.9375,96.0
Grand Est,2021/01/30,8.0,6.0,16.5,93.5,8.125,99.0
Grand Est,2021/01/31,4.0,1.5,14.0,90.5,8.4375,99.0
Hauts-de-France,2021/01/01,3.0,1.0,9.5,97.0,5.4375,87.0
Hauts-de-France,2021/01/02,5.0,0.0,8.5,89.0,9.6875,37.0
Hauts-de-France,2021/01/03,3.0,0.5,13.5,96.5,5.5,89.5
Hauts-de-France,2021/01/04,2.0,1.5,22.5,96.0,7.0,100.0
Hauts-de-France,2021/01/05,2.0,-1.0,20.5,96.5,8.875,100.0
Hauts-de-France,2021/01/06,2.0,0.5,12.5,95.0,7.6875,95.0
Hauts-de-France,2021/01/07,3.0,1.5,15.0,96.5,7.3125,86.0
Hauts-de-France,2021/01/08,3.0,-1.0,10.0,91.0,8.875,65.0
Hauts-de-France,2021/01/09,3.5,-0.5,14.5,95.0,8.3125,48.5
Hauts-de-France,2021/01/10,4.0,-1.0,6.5,89.0,10.0,10.0
Hauts-de-France,2021/01/11,5.0,0.0,16.5,93.5,9.5,68.5
Hauts-de-France,2021/01/12,8.0,5.0,32.5,94.0,6.0625,98.5
Hauts-de-France,2021/01/13,6.0,2.0,12.0,97.0,8.6875,82.0
Hauts-de-France,2021/01/14,6.0,5.0,17.0,96.5,7.375,100.0
Hauts-de-France,2021/01/15,1.5,-0.5,18.5,89.0,8.25,57.5
Hauts-de-France,2021/01/16,0.5,-1.5,22.0,92.5,8.75,73.0
Hauts-de-France,2021/01/17,4.5,1.5,16.0,93.5,9.8125,61.0
Hauts-de-France,2021/01/18,4.5,1.0,19.0,94.0,9.5,58.0
Hauts-de-France,2021/01/19,10.0,6.0,34.5,91.5,7.9375,97.5
Hauts-de-France,2021/01/20,8.0,7.0,35.5,83.0,8.4375,96.0
Hauts-de-France,2021/01/21,8.0,5.0,34.0,80.0,9.1875,88.0
Hauts-de-France,2021/01/22,6.5,3.0,18.0,92.0,9.75,79.5
Hauts-de-France,2021/01/23,5.0,2.5,19.5,91.0,10.0,77.0
Hauts-de-France,2021/01/24,3.0,-1.0,20.0,84.5,8.875,44.5
Hauts-de-France,2021/01/25,3.5,1.5,19.5,92.5,8.5,72.5
Hauts-de-France,2021/01/26,3.5,0.0,18.5,90.5,8.75,60.0
Hauts-de-France,2021/01/27,7.5,2.0,19.0,98.0,5.125,99.5
Hauts-de-France,2021/01/28,11.5,9.5,36.0,95.5,7.0,98.0
Hauts-de-France,2021/01/29,10.5,8.5,38.0,87.5,8.8125,88.5
Hauts-de-France,2021/01/30,7.0,3.5,21.0,95.5,6.75,100.0
Hauts-de-France,2021/01/31,3.0,0.0,21.0,87.0,9.625,93.0
Normandie,2021/01/01,4.0,1.0,8.0,85.0,8.375,74.0
Normandie,2021/01/02,5.0,0.0,10.0,91.0,9.5,79.0
Normandie,2021/01/03,4.0,2.0,8.0,97.0,7.625,97.0
Normandie,2021/01/04,4.0,2.0,22.0,89.0,8.375,99.0
Normandie,2021/01/05,4.0,2.0,15.0,90.0,9.5,94.0
Normandie,2021/01/06,4.0,0.0,4.0,92.0,10.0,73.0
Normandie,2021/01/07,4.0,2.0,10.0,93.0,7.5,96.0
Normandie,2021/01/08,3.0,0.0,15.0,94.0,8.875,57.0
Normandie,2021/01/09,4.0,-1.0,22.0,93.0,10.0,25.0
Normandie,2021/01/10,5.0,0.0,8.0,88.0,10.0,29.0
Normandie,2021/01/11,6.0,1.0,18.0,92.0,10.0,71.0
Normandie,2021/01/12,10.0,9.0,35.0,92.0,8.125,100.0
Normandie,2021/01/13,10.0,9.0,28.0,91.0,9.75,88.0
Normandie,2021/01/14,10.0,8.0,29.0,91.0,5.0,98.0
Normandie,2021/01/15,6.0,4.0,24.0,84.0,8.875,72.0
Normandie,2021/01/16,6.0,1.0,31.0,91.0,9.5,89.0
Normandie,2021/01/17,7.0,4.0,13.0,89.0,9.875,82.0
Normandie,2021/01/18,6.0,2.0,20.0,93.0,9.375,76.0
Normandie,2021/01/19,10.0,9.0,32.0,90.0,8.25,86.0
Normandie,2021/01/20,9.0,8.0,35.0,88.0,7.875,98.0
Normandie,2021/01/21,8.0,5.0,28.0,87.0,8.5,83.0
Normandie,2021/01/22,7.0,3.0,14.0,92.0,9.5,66.0
Normandie,2021/01/23,5.0,2.0,17.0,94.0,9.75,73.0
Normandie,2021/01/24,5.0,-1.0,24.0,84.0,9.5,67.0
Normandie,2021/01/25,5.0,2.0,22.0,80.0,8.875,49.0
Normandie,2021/01/26,5.0,-1.0,17.0,81.0,8.75,51.0
Normandie,2021/01/27,11.0,7.0,17.0,96.0,7.75,98.0
Normandie,2021/01/28,13.0,11.0,32.0,92.0,8.625,98.0
Normandie,2021/01/29,10.0,9.0,41.0,88.0,9.5,79.0
Normandie,2021/01/30,10.0,7.0,24.0,90.0,9.125,84.0
Normandie,2021/01/31,8.0,4.0,17.0,92.0,9.25,100.0
Nouvelle-Aquitaine,2021/01/01,5.333333333333333,2.0,11.0,89.0,8.875,31.0
Nouvelle-Aquitaine,2021/01/02,3.3333333333333335,0.0,15.333333333333334,84.33333333333333,9.333333333333334,36.333333333333336
Nouvelle-Aquitaine,2021/01/03,3.6666666666666665,2.0,7.666666666666667,90.33333333333333,8.416666666666666,77.0
Nouvelle-Aquitaine,2021/01/04,2.6666666666666665,0.0,13.333333333333334,92.66666666666667,8.333333333333334,65.0
Nouvelle-Aquitaine,2021/01/05,2.3333333333333335,-0.6666666666666666,11.0,88.66666666666667,8.541666666666666,81.33333333333333
Nouvelle-Aquitaine,2021/01/06,3.0,0.3333333333333333,7.666666666666667,85.0,9.333333333333334,69.66666666666667
Nouvelle-Aquitaine,2021/01/07,3.0,-0.6666666666666666,11.333333333333334,87.0,9.458333333333334,51.0
Nouvelle-Aquitaine,2021/01/08,3.3333333333333335,-0.3333333333333333,8.666666666666666,87.33333333333333,9.166666666666666,26.666666666666668
Nouvelle-Aquitaine,2021/01/09,4.0,0.3333333333333333,24.0,76.0,10.0,50.666666666666664
Nouvelle-Aquitaine,2021/01/10,3.3333333333333335,-0.6666666666666666,25.0,76.33333333333333,10.0,7.0
Nouvelle-Aquitaine,2021/01/11,4.333333333333333,-1.6666666666666667,12.333333333333334,89.66666666666667,9.666666666666666,9.333333333333334
Nouvelle-Aquitaine,2021/01/12,7.333333333333333,4.666666666666667,17.333333333333332,89.66666666666667,7.25,97.0
Nouvelle-Aquitaine,2021/01/13,10.0,8.666666666666666,17.666666666666668,92.33333333333333,9.041666666666666,80.0
Nouvelle-Aquitaine,2021/01/14,9.333333333333334,7.666666666666667,21.0,92.66666666666667,7.875,84.0
Nouvelle-Aquitaine,2021/01/15,7.666666666666667,5.333333333333333,20.666666666666668,88.33333333333333,9.75,74.0
Nouvelle-Aquitaine,2021/01/16,6.0,1.0,11.333333333333334,88.33333333333333,8.083333333333334,78.33333333333333
Nouvelle-Aquitaine,2021/01/17,8.0,6.666666666666667,7.666666666666667,95.33333333333333,6.375,76.33333333333333
Nouvelle-Aquitaine,2021/01/18,7.333333333333333,2.6666666666666665,8.333333333333334,89.33333333333333,9.0,21.0
Nouvelle-Aquitaine,2021/01/19,9.0,2.0,16.0,88.66666666666667,9.208333333333334,10.0
Nouvelle-Aquitaine,2021/01/20,10.333333333333334,5.333333333333333,28.666666666666668,74.0,9.625,60.666666666666664
Nouvelle-Aquitaine,2021/01/21,11.333333333333334,9.666666666666666,37.0,89.66666666666667,7.791666666666667,93.66666666666667
Nouvelle-Aquitaine,2021/01/22,9.333333333333334,7.333333333333333,30.333333333333332,91.33333333333333,7.625,89.66666666666667
Nouvelle-Aquitaine,2021/01/23,7.0,5.666666666666667,39.333333333333336,84.66666666666667,7.958333333333333,85.66666666666667
Nouvelle-Aquitaine,2021/01/24,7.666666666666667,3.6666666666666665,24.0,91.0,8.791666666666666,85.33333333333333
Nouvelle-Aquitaine,2021/01/25,6.333333333333333,3.6666666666666665,13.333333333333334,81.33333333333333,9.5,52.333333333333336
Nouvelle-Aquitaine,2021/01/26,6.0,0.3333333333333333,11.666666666666666,85.0,8.75,33.666666666666664
Nouvelle-Aquitaine,2021/01/27,11.333333333333334,7.333333333333333,13.666666666666666,97.33333333333333,7.333333333333333,98.0
Nouvelle-Aquitaine,2021/01/28,13.0,11.0,20.333333333333332,95.66666666666667,7.291666666666667,98.66666666666667
Nouvelle-Aquitaine,2021/01/29,12.0,10.666666666666666,23.333333333333332,91.66666666666667,8.291666666666666,79.0
Nouvelle-Aquitaine,2021/01/30,10.666666666666666,8.666666666666666,27.0,89.33333333333333,7.666666666666667,94.66666666666667
Nouvelle-Aquitaine,2021/01/31,10.333333333333334,9.0,18.0,94.0,8.333333333333334,92.33333333333333
Occitanie,2021/01/01,7.0,4.0,18.5,89.5,8.875,79.0
Occitanie,2021/01/02,4.0,1.5,23.5,90.5,7.9375,96.5
Occitanie,2021/01/03,6.0,2.0,18.5,73.5,9.3125,63.5
Occitanie,2021/01/04,4.5,2.5,11.5,86.0,9.4375,76.0
Occitanie,2021/01/05,4.0,1.5,14.5,90.5,6.875,85.0
Occitanie,2021/01/06,5.5,2.0,9.5,75.0,9.8125,47.0
Occitanie,2021/01/07,4.0,1.0,11.5,73.0,10.0,52.5
Occitanie,2021/01/08,4.5,0.5,12.0,74.0,10.0,47.5
Occitanie,2021/01/09,5.5,1.5,18.5,69.5,10.0,79.0
Occitanie,2021/01/10,4.0,0.5,21.0,72.0,10.0,41.5
Occitanie,2021/01/11,4.5,-1.0,14.0,79.5,10.0,33.0
Occitanie,2021/01/12,7.5,2.0,25.5,70.0,10.0,47.5
Occitanie,2021/01/13,11.5,8.5,32.5,81.0,9.5,52.0
Occitanie,2021/01/14,10.0,7.0,29.0,76.5,9.6875,43.5
Occitanie,2021/01/15,9.5,8.0,31.5,78.5,9.8125,56.0
Occitanie,2021/01/16,7.0,1.5,14.0,74.0,10.0,36.5
Occitanie,2021/01/17,10.5,8.0,24.5,86.0,9.3125,63.0
Occitanie,2021/01/18,9.0,3.5,10.0,76.0,10.0,17.5
Occitanie,2021/01/19,8.5,2.5,14.0,76.5,10.0,16.0
Occitanie,2021/01/20,11.5,6.5,30.5,86.5,10.0,56.0
Occitanie,2021/01/21,12.5,9.5,15.5,79.0,9.4375,50.0
Occitanie,2021/01/22,11.5,8.0,38.0,86.0,8.625,68.5
Occitanie,2021/01/23,9.0,6.0,47.5,83.0,8.9375,64.5
Occitanie,2021/01/24,10.0,5.0,28.5,86.5,8.8125,68.5
Occitanie,2021/01/25,8.5,6.5,20.5,78.0,9.5,48.5
Occitanie,2021/01/26,8.0,2.5,12.5,71.0,10.0,26.0
Occitanie,2021/01/27,12.0,5.5,17.0,78.0,8.125,64.5
Occitanie,2021/01/28,15.5,12.0,17.5,89.0,9.25,53.0
Occitanie,2021/01/29,14.5,12.0,27.0,85.0,10.0,44.5
Occitanie,2021/01/30,11.5,9.5,28.5,84.5,9.125,70.0
Occitanie,2021/01/31,12.5,9.5,28.5,83.0,8.75,66.5
Pays de la Loire,2021/01/01,5.0,0.0,13.0,91.0,10.0,26.0
Pays de la Loire,2021/01/02,5.0,,9.0,92.0,10.0,24.0
Pays de la Loire,2021/01/03,3.0,,11.0,95.0,7.625,83.0
Pays de la Loire,2021/01/04,2.0,0.0,15.0,97.0,4.75,91.0
Pays de la Loire,2021/01/05,3.0,1.0,13.0,98.0,5.875,97.0
Pays de la Loire,2021/01/06,3.0,-2.0,7.0,96.0,7.0,77.0
Pays de la Loire,2021/01/07,4.0,-1.0,7.0,95.0,8.0,44.0
Pays de la Loire,2021/01/08,5.0,-1.0,7.0,90.0,10.0,54.0
Pays de la Loire,2021/01/09,4.0,-2.0,29.0,93.0,10.0,14.0
Pays de la Loire,2021/01/10,5.0,-1.0,24.0,86.0,10.0,5.0
Pays de la Loire,2021/01/11,6.0,-1.0,8.0,92.0,10.0,24.0
Pays de la Loire,2021/01/12,11.0,7.0,27.0,88.0,10.0,96.0
Pays de la Loire,2021/01/13,10.0,8.0,19.0,94.0,10.0,79.0
Pays de la Loire,2021/01/14,12.0,9.0,26.0,90.0,9.0,91.0
Pays de la Loire,2021/01/15,7.0,5.0,18.0,90.0,10.0,48.0
Pays de la Loire,2021/01/16,7.0,2.0,27.0,92.0,7.375,98.0
Pays de la Loire,2021/01/17,8.0,4.0,7.0,94.0,8.0,45.0
Pays de la Loire,2021/01/18,7.0,3.0,15.0,92.0,10.0,65.0
Pays de la Loire,2021/01/19,11.0,6.0,28.0,94.0,10.0,70.0
Pays de la Loire,2021/01/20,11.0,9.0,41.0,82.0,7.625,92.0
Pays de la Loire,2021/01/21,10.0,7.0,45.0,89.0,8.0,91.0
Pays de la Loire,2021/01/22,6.0,5.0,31.0,96.0,8.75,73.0
Pays de la Loire,2021/01/23,7.0,4.0,28.0,92.0,9.375,61.0
Pays de la Loire,2021/01/24,7.0,2.0,27.0,93.0,9.625,83.0
Pays de la Loire,2021/01/25,7.0,2.0,17.0,85.0,10.0,12.0
Pays de la Loire,2021/01/26,6.0,0.0,18.0,82.0,9.0,45.0
Pays de la Loire,2021/01/27,12.0,9.0,17.0,99.0,4.875,100.0
Pays de la Loire,2021/01/28,13.0,12.0,31.0,95.0,8.5,100.0
Pays de la Loire,2021/01/29,12.0,10.0,31.0,94.0,9.375,86.0
Pays de la Loire,2021/01/30,12.0,10.0,33.0,89.0,8.25,92.0
Pays de la Loire,2021/01/31,10.0,9.0,14.0,96.0,6.625,92.0
Provence-Alpes-Côte d'Azur,2021/01/01,11.0,10.0,8.0,79.0,8.875,95.0
Provence-Alpes-Côte d'Azur,2021/01/02,8.0,6.0,23.0,83.0,6.875,95.0
Provence-Alpes-Côte d'Azur,2021/01/03,9.0,5.0,31.0,76.0,9.0,68.0
Provence-Alpes-Côte d'Azur,2021/01/04,7.0,5.0,13.0,81.0,6.0,89.0
Provence-Alpes-Côte d'Azur,2021/01/05,7.0,4.0,15.0,87.0,10.0,44.0
Provence-Alpes-Côte d'Azur,2021/01/06,6.0,3.0,25.0,75.0,10.0,20.0
Provence-Alpes-Côte d'Azur,2021/01/07,7.0,2.0,13.0,72.0,10.0,73.0
Provence-Alpes-Côte d'Azur,2021/01/08,8.0,5.0,12.0,62.0,10.0,62.0
Provence-Alpes-Côte d'Azur,2021/01/09,9.0,6.0,14.0,51.0,10.0,77.0
Provence-Alpes-Côte d'Azur,2021/01/10,7.0,6.0,16.0,56.0,10.0,59.0
Provence-Alpes-Côte d'Azur,2021/01/11,9.0,6.0,10.0,82.0,10.0,31.0
Provence-Alpes-Côte d'Azur,2021/01/12,10.0,3.0,53.0,64.0,10.0,13.0
Provence-Alpes-Côte d'Azur,2021/01/13,13.0,10.0,45.0,74.0,10.0,25.0
Provence-Alpes-Côte d'Azur,2021/01/14,13.0,10.0,59.0,68.0,10.0,3.0
Provence-Alpes-Côte d'Azur,2021/01/15,11.0,10.0,41.0,68.0,10.0,19.0
Provence-Alpes-Côte d'Azur,2021/01/16,7.0,5.0,22.0,69.0,10.0,18.0
Provence-Alpes-Côte d'Azur,2021/01/17,10.0,8.0,52.0,74.0,10.0,23.0
Provence-Alpes-Côte d'Azur,2021/01/18,9.0,5.0,29.0,68.0,10.0,6.0
Provence-Alpes-Côte d'Azur,2021/01/19,11.0,7.0,12.0,60.0,10.0,34.0
Provence-Alpes-Côte d'Azur,2021/01/20,13.0,12.0,39.0,84.0,10.0,81.0
Provence-Alpes-Côte d'Azur,2021/01/21,13.0,12.0,32.0,83.0,9.875,83.0
